settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased
13136187012						Order	206-1263100-4803517	206-1263100-4803517		DchcGwFnL	Amazon.co.uk	ItemFees	Commission	-3.00	AFN	03.04.2020	03.04.2020 19:21:14 UTC	41578074015867			mb018-a1708-coeudc1	1
13136187012						Order	204-3809681-3955523	204-3809681-3955523		D304GK47s	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	07.04.2020	07.04.2020 16:46:41 UTC	50837379704867			mb017-a2141-coeudc1	1
13136187012						Order	204-3809681-3955523	204-3809681-3955523		D304GK47s	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	07.04.2020	07.04.2020 16:46:41 UTC	50837379704867			mb017-a2141-coeudc1	1
13136187012						Order	204-3809681-3955523	204-3809681-3955523		D304GK47s	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	07.04.2020	07.04.2020 16:46:41 UTC	50837379704867			mb017-a2141-coeudc1	1
13136187012						Order	204-3809681-3955523	204-3809681-3955523		D304GK47s	Amazon.co.uk	ItemFees	Commission	-3.00	AFN	07.04.2020	07.04.2020 16:46:41 UTC	50837379704867			mb017-a2141-coeudc1	1
13136187012						Order	026-2594314-2941109	026-2594314-2941109		DCr5T94ts	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	07.04.2020	07.04.2020 02:55:02 UTC	10526610114139			mb003-a1707-coeudc1	1
13136187012						Order	026-2594314-2941109	026-2594314-2941109		DCr5T94ts	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	07.04.2020	07.04.2020 02:55:02 UTC	10526610114139			mb003-a1707-coeudc1	1
13136187012						Order	026-2594314-2941109	026-2594314-2941109		DCr5T94ts	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	07.04.2020	07.04.2020 02:55:02 UTC	10526610114139			mb003-a1707-coeudc1	1
13136187012						Order	026-2594314-2941109	026-2594314-2941109		DCr5T94ts	Amazon.co.uk	ItemFees	Commission	-3.00	AFN	07.04.2020	07.04.2020 02:55:02 UTC	10526610114139			mb003-a1707-coeudc1	1
13136187012						Order	205-4716029-2367546	205-4716029-2367546		Dwry8Rw6F	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	07.04.2020	07.04.2020 13:30:16 UTC	02237797901419			mb011-a2141-coeudc1	1
13136187012						Order	205-4716029-2367546	205-4716029-2367546		Dwry8Rw6F	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	07.04.2020	07.04.2020 13:30:16 UTC	02237797901419			mb011-a2141-coeudc1	1
13136187012						Order	205-4716029-2367546	205-4716029-2367546		Dwry8Rw6F	Amazon.co.uk	ItemPrice	Shipping	3.74	AFN	07.04.2020	07.04.2020 13:30:16 UTC	02237797901419			mb011-a2141-coeudc1	1
13136187012						Order	205-4716029-2367546	205-4716029-2367546		Dwry8Rw6F	Amazon.co.uk	ItemPrice	ShippingTax	0.75	AFN	07.04.2020	07.04.2020 13:30:16 UTC	02237797901419			mb011-a2141-coeudc1	1
13136187012						Order	205-4716029-2367546	205-4716029-2367546		Dwry8Rw6F	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	07.04.2020	07.04.2020 13:30:16 UTC	02237797901419			mb011-a2141-coeudc1	1
13136187012						Order	205-4716029-2367546	205-4716029-2367546		Dwry8Rw6F	Amazon.co.uk	ItemFees	Commission	-3.00	AFN	07.04.2020	07.04.2020 13:30:16 UTC	02237797901419			mb011-a2141-coeudc1	1
13136187012						Order	205-4716029-2367546	205-4716029-2367546		Dwry8Rw6F	Amazon.co.uk	ItemFees	ShippingChargeback	-3.74	AFN	07.04.2020	07.04.2020 13:30:16 UTC	02237797901419			mb011-a2141-coeudc1	1
13136187012						Order	026-0393720-6817933	026-0393720-6817933		Dcz4y8yRL	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	10.04.2020	10.04.2020 08:23:33 UTC	35176282766563			mb011-a1932-coeudc1	1
13136187012						Order	026-0393720-6817933	026-0393720-6817933		Dcz4y8yRL	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	10.04.2020	10.04.2020 08:23:33 UTC	35176282766563			mb011-a1932-coeudc1	1
13136187012						Order	026-0393720-6817933	026-0393720-6817933		Dcz4y8yRL	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	10.04.2020	10.04.2020 08:23:33 UTC	35176282766563			mb011-a1932-coeudc1	1
13136187012						Order	026-0393720-6817933	026-0393720-6817933		Dcz4y8yRL	Amazon.co.uk	ItemFees	Commission	-3.00	AFN	10.04.2020	10.04.2020 08:23:33 UTC	35176282766563			mb011-a1932-coeudc1	1
13136187012						Order	202-1752733-1904334	202-1752733-1904334		DVb0Wlc1M	Amazon.co.uk	ItemPrice	Principal	10.82	AFN	11.04.2020	11.04.2020 22:34:17 UTC	31544412021043			YUUK-SPA8ZN	1
13136187012						Order	202-1752733-1904334	202-1752733-1904334		DVb0Wlc1M	Amazon.co.uk	ItemPrice	Tax	2.17	AFN	11.04.2020	11.04.2020 22:34:17 UTC	31544412021043			YUUK-SPA8ZN	1
13136187012						Order	202-1752733-1904334	202-1752733-1904334		DVb0Wlc1M	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	11.04.2020	11.04.2020 22:34:17 UTC	31544412021043			YUUK-SPA8ZN	1
13136187012						Order	202-1752733-1904334	202-1752733-1904334		DVb0Wlc1M	Amazon.co.uk	ItemFees	Commission	-1.56	AFN	11.04.2020	11.04.2020 22:34:17 UTC	31544412021043			YUUK-SPA8ZN	1
13136187012						Order	204-1502652-2194731	204-1502652-2194731		Dg8jvXWVF	Amazon.co.uk	ItemPrice	Principal	46.66	AFN	29.03.2020	29.03.2020 17:23:20 UTC	53202864951459			Rofee Kitchen	1
13136187012						Order	204-1502652-2194731	204-1502652-2194731		Dg8jvXWVF	Amazon.co.uk	ItemPrice	Tax	9.33	AFN	29.03.2020	29.03.2020 17:23:20 UTC	53202864951459			Rofee Kitchen	1
13136187012						Order	204-1502652-2194731	204-1502652-2194731		Dg8jvXWVF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-5.05	AFN	29.03.2020	29.03.2020 17:23:20 UTC	53202864951459			Rofee Kitchen	1
13136187012						Order	204-1502652-2194731	204-1502652-2194731		Dg8jvXWVF	Amazon.co.uk	ItemFees	Commission	-6.72	AFN	29.03.2020	29.03.2020 17:23:20 UTC	53202864951459			Rofee Kitchen	1
13136187012						Order	206-4538624-2603508	206-4538624-2603508		D1cvfTw7F	Amazon.co.uk	ItemPrice	Principal	10.82	AFN	08.04.2020	08.04.2020 03:21:33 UTC	12625552457307			YUUK-SPA8ZN	1
13136187012						Order	206-4538624-2603508	206-4538624-2603508		D1cvfTw7F	Amazon.co.uk	ItemPrice	Tax	2.17	AFN	08.04.2020	08.04.2020 03:21:33 UTC	12625552457307			YUUK-SPA8ZN	1
13136187012						Order	206-4538624-2603508	206-4538624-2603508		D1cvfTw7F	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	08.04.2020	08.04.2020 03:21:33 UTC	12625552457307			YUUK-SPA8ZN	1
13136187012						Order	206-4538624-2603508	206-4538624-2603508		D1cvfTw7F	Amazon.co.uk	ItemFees	Commission	-1.56	AFN	08.04.2020	08.04.2020 03:21:33 UTC	12625552457307			YUUK-SPA8ZN	1
13136187012						Order	026-4395022-6047550	026-4395022-6047550		DgQyJrFjL	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	03.04.2020	03.04.2020 18:00:19 UTC	17076126461827			mb109-a2141-coeudc1	1
13136187012						Order	026-4395022-6047550	026-4395022-6047550		DgQyJrFjL	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	03.04.2020	03.04.2020 18:00:19 UTC	17076126461827			mb109-a2141-coeudc1	1
13136187012						Order	026-4395022-6047550	026-4395022-6047550		DgQyJrFjL	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	03.04.2020	03.04.2020 18:00:19 UTC	17076126461827			mb109-a2141-coeudc1	1
13136187012						Order	026-4395022-6047550	026-4395022-6047550		DgQyJrFjL	Amazon.co.uk	ItemFees	Commission	-3.00	AFN	03.04.2020	03.04.2020 18:00:19 UTC	17076126461827			mb109-a2141-coeudc1	1
13136187012						Order	203-7605723-4971500	203-7605723-4971500		DV58XNWcF	Amazon.co.uk	ItemPrice	Principal	8.32	AFN	01.04.2020	01.04.2020 10:47:49 UTC	33675469623747			YUUK-SPA8ZN	1
13136187012						Order	203-7605723-4971500	203-7605723-4971500		DV58XNWcF	Amazon.co.uk	ItemPrice	Tax	1.67	AFN	01.04.2020	01.04.2020 10:47:49 UTC	33675469623747			YUUK-SPA8ZN	1
13136187012						Order	203-7605723-4971500	203-7605723-4971500		DV58XNWcF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	01.04.2020	01.04.2020 10:47:49 UTC	33675469623747			YUUK-SPA8ZN	1
13136187012						Order	203-7605723-4971500	203-7605723-4971500		DV58XNWcF	Amazon.co.uk	ItemFees	Commission	-1.20	AFN	01.04.2020	01.04.2020 10:47:49 UTC	33675469623747			YUUK-SPA8ZN	1
13136187012						Order	026-6132500-3292368	026-6132500-3292368		D3FTrBFkL	Amazon.co.uk	ItemPrice	Principal	10.82	AFN	02.04.2020	02.04.2020 08:58:53 UTC	31055291848363			YUUK-SPA8ZN	1
13136187012						Order	026-6132500-3292368	026-6132500-3292368		D3FTrBFkL	Amazon.co.uk	ItemPrice	Tax	2.17	AFN	02.04.2020	02.04.2020 08:58:53 UTC	31055291848363			YUUK-SPA8ZN	1
13136187012						Order	026-6132500-3292368	026-6132500-3292368		D3FTrBFkL	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	02.04.2020	02.04.2020 08:58:53 UTC	31055291848363			YUUK-SPA8ZN	1
13136187012						Order	026-6132500-3292368	026-6132500-3292368		D3FTrBFkL	Amazon.co.uk	ItemFees	Commission	-1.56	AFN	02.04.2020	02.04.2020 08:58:53 UTC	31055291848363			YUUK-SPA8ZN	1
13136187012						Order	203-0104461-3043513	203-0104461-3043513		DgyBz14Kc	Amazon.co.uk	ItemPrice	Principal	14.99	AFN	29.03.2020	29.03.2020 13:17:58 UTC	68280903132883			mb019-a1932-coeudc1	1
13136187012						Order	203-0104461-3043513	203-0104461-3043513		DgyBz14Kc	Amazon.co.uk	ItemPrice	Tax	3.00	AFN	29.03.2020	29.03.2020 13:17:58 UTC	68280903132883			mb019-a1932-coeudc1	1
13136187012						Order	203-0104461-3043513	203-0104461-3043513		DgyBz14Kc	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.02	AFN	29.03.2020	29.03.2020 13:17:58 UTC	68280903132883			mb019-a1932-coeudc1	1
13136187012						Order	203-0104461-3043513	203-0104461-3043513		DgyBz14Kc	Amazon.co.uk	ItemFees	Commission	-2.16	AFN	29.03.2020	29.03.2020 13:17:58 UTC	68280903132883			mb019-a1932-coeudc1	1
13136187012						Order	202-1598462-4909119	202-1598462-4909119		DnfBD9ZxF	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	09.04.2020	09.04.2020 20:27:16 UTC	36407209246075			mb011-a1707-coeudc1	1
13136187012						Order	202-1598462-4909119	202-1598462-4909119		DnfBD9ZxF	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	09.04.2020	09.04.2020 20:27:16 UTC	36407209246075			mb011-a1707-coeudc1	1
13136187012						Order	202-1598462-4909119	202-1598462-4909119		DnfBD9ZxF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	09.04.2020	09.04.2020 20:27:16 UTC	36407209246075			mb011-a1707-coeudc1	1
13136187012						Order	202-1598462-4909119	202-1598462-4909119		DnfBD9ZxF	Amazon.co.uk	ItemFees	Commission	-3.00	AFN	09.04.2020	09.04.2020 20:27:16 UTC	36407209246075			mb011-a1707-coeudc1	1
13136187012						Order	202-3480474-9399506	202-3480474-9399506		Dn3qQ3wPF	Amazon.co.uk	ItemPrice	Principal	10.82	AFN	04.04.2020	04.04.2020 11:24:05 UTC	02519131608419			YUUK-SPA8ZN	1
13136187012						Order	202-3480474-9399506	202-3480474-9399506		Dn3qQ3wPF	Amazon.co.uk	ItemPrice	Tax	2.17	AFN	04.04.2020	04.04.2020 11:24:05 UTC	02519131608419			YUUK-SPA8ZN	1
13136187012						Order	202-3480474-9399506	202-3480474-9399506		Dn3qQ3wPF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	04.04.2020	04.04.2020 11:24:05 UTC	02519131608419			YUUK-SPA8ZN	1
13136187012						Order	202-3480474-9399506	202-3480474-9399506		Dn3qQ3wPF	Amazon.co.uk	ItemFees	Commission	-1.56	AFN	04.04.2020	04.04.2020 11:24:05 UTC	02519131608419			YUUK-SPA8ZN	1
13136187012						Order	026-9441078-9988334	026-9441078-9988334		DJtGL3ZFF	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	10.04.2020	10.04.2020 23:21:35 UTC	48882445140379			mb003-a2141-coeudc1	1
13136187012						Order	026-9441078-9988334	026-9441078-9988334		DJtGL3ZFF	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	10.04.2020	10.04.2020 23:21:35 UTC	48882445140379			mb003-a2141-coeudc1	1
13136187012						Order	026-9441078-9988334	026-9441078-9988334		DJtGL3ZFF	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	10.04.2020	10.04.2020 23:21:35 UTC	48882445140379			mb003-a2141-coeudc1	1
13136187012						Order	026-9441078-9988334	026-9441078-9988334		DJtGL3ZFF	Amazon.co.uk	ItemFees	Commission	-3.00	AFN	10.04.2020	10.04.2020 23:21:35 UTC	48882445140379			mb003-a2141-coeudc1	1
13136187012						Order	204-6579341-1037953	204-6579341-1037953		D6QQyrFtL	Amazon.co.uk	ItemPrice	Principal	8.32	AFN	30.03.2020	30.03.2020 20:03:40 UTC	18888784968787			YUUK-SPA8ZN	1
13136187012						Order	204-6579341-1037953	204-6579341-1037953		D6QQyrFtL	Amazon.co.uk	ItemPrice	Tax	1.67	AFN	30.03.2020	30.03.2020 20:03:40 UTC	18888784968787			YUUK-SPA8ZN	1
13136187012						Order	204-6579341-1037953	204-6579341-1037953		D6QQyrFtL	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	30.03.2020	30.03.2020 20:03:40 UTC	18888784968787			YUUK-SPA8ZN	1
13136187012						Order	204-6579341-1037953	204-6579341-1037953		D6QQyrFtL	Amazon.co.uk	ItemFees	Commission	-1.20	AFN	30.03.2020	30.03.2020 20:03:40 UTC	18888784968787			YUUK-SPA8ZN	1
13136187012						Order	203-9094612-8163520	203-9094612-8163520		D6LFB4FwL	Amazon.co.uk	ItemPrice	Principal	8.32	AFN	31.03.2020	31.03.2020 03:24:21 UTC	27020237970683			YUUK-SPA8ZN	1
13136187012						Order	203-9094612-8163520	203-9094612-8163520		D6LFB4FwL	Amazon.co.uk	ItemPrice	Tax	1.67	AFN	31.03.2020	31.03.2020 03:24:21 UTC	27020237970683			YUUK-SPA8ZN	1
13136187012						Order	203-9094612-8163520	203-9094612-8163520		D6LFB4FwL	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.14	AFN	31.03.2020	31.03.2020 03:24:21 UTC	27020237970683			YUUK-SPA8ZN	1
13136187012						Order	203-9094612-8163520	203-9094612-8163520		D6LFB4FwL	Amazon.co.uk	ItemFees	Commission	-1.20	AFN	31.03.2020	31.03.2020 03:24:21 UTC	27020237970683			YUUK-SPA8ZN	1
13136187012						Order	205-7550760-1017106	205-7550760-1017106		DX92zGw6F	Amazon.co.uk	ItemPrice	Principal	58.32	AFN	04.04.2020	04.04.2020 09:30:13 UTC	26817815909827			Rofee Kitchen	1
13136187012						Order	205-7550760-1017106	205-7550760-1017106		DX92zGw6F	Amazon.co.uk	ItemPrice	Tax	11.67	AFN	04.04.2020	04.04.2020 09:30:13 UTC	26817815909827			Rofee Kitchen	1
13136187012						Order	205-7550760-1017106	205-7550760-1017106		DX92zGw6F	Amazon.co.uk	ItemPrice	Shipping	4.16	AFN	04.04.2020	04.04.2020 09:30:13 UTC	26817815909827			Rofee Kitchen	1
13136187012						Order	205-7550760-1017106	205-7550760-1017106		DX92zGw6F	Amazon.co.uk	ItemPrice	ShippingTax	0.83	AFN	04.04.2020	04.04.2020 09:30:13 UTC	26817815909827			Rofee Kitchen	1
13136187012						Order	205-7550760-1017106	205-7550760-1017106		DX92zGw6F	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-5.29	AFN	04.04.2020	04.04.2020 09:30:13 UTC	26817815909827			Rofee Kitchen	1
13136187012						Order	205-7550760-1017106	205-7550760-1017106		DX92zGw6F	Amazon.co.uk	ItemFees	Commission	-8.40	AFN	04.04.2020	04.04.2020 09:30:13 UTC	26817815909827			Rofee Kitchen	1
13136187012						Order	205-7550760-1017106	205-7550760-1017106		DX92zGw6F	Amazon.co.uk	ItemFees	ShippingChargeback	-4.16	AFN	04.04.2020	04.04.2020 09:30:13 UTC	26817815909827			Rofee Kitchen	1
13136187012						Order	205-8015980-4145907	205-8015980-4145907		DnbNnp4Ys	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	06.04.2020	06.04.2020 23:26:03 UTC	31795938295275			mb003-a1932-coeudc1	1
13136187012						Order	205-8015980-4145907	205-8015980-4145907		DnbNnp4Ys	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	06.04.2020	06.04.2020 23:26:03 UTC	31795938295275			mb003-a1932-coeudc1	1
13136187012						Order	205-8015980-4145907	205-8015980-4145907		DnbNnp4Ys	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	06.04.2020	06.04.2020 23:26:03 UTC	31795938295275			mb003-a1932-coeudc1	1
13136187012						Order	205-8015980-4145907	205-8015980-4145907		DnbNnp4Ys	Amazon.co.uk	ItemFees	Commission	-3.00	AFN	06.04.2020	06.04.2020 23:26:03 UTC	31795938295275			mb003-a1932-coeudc1	1
13136187012						Order	203-8618127-4509919	203-8618127-4509919		D6ln3jyr7	Amazon.co.uk	ItemPrice	Principal	8.32	AFN	02.04.2020	02.04.2020 21:20:55 UTC	52349257047603			YUUK-SPA8ZN	1
13136187012						Order	203-8618127-4509919	203-8618127-4509919		D6ln3jyr7	Amazon.co.uk	ItemPrice	Tax	1.67	AFN	02.04.2020	02.04.2020 21:20:55 UTC	52349257047603			YUUK-SPA8ZN	1
13136187012						Order	203-8618127-4509919	203-8618127-4509919		D6ln3jyr7	Amazon.co.uk	ItemPrice	Shipping	1.25	AFN	02.04.2020	02.04.2020 21:20:55 UTC	52349257047603			YUUK-SPA8ZN	1
13136187012						Order	203-8618127-4509919	203-8618127-4509919		D6ln3jyr7	Amazon.co.uk	ItemPrice	ShippingTax	0.25	AFN	02.04.2020	02.04.2020 21:20:55 UTC	52349257047603			YUUK-SPA8ZN	1
13136187012						Order	203-8618127-4509919	203-8618127-4509919		D6ln3jyr7	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	02.04.2020	02.04.2020 21:20:55 UTC	52349257047603			YUUK-SPA8ZN	1
13136187012						Order	203-8618127-4509919	203-8618127-4509919		D6ln3jyr7	Amazon.co.uk	ItemFees	Commission	-1.20	AFN	02.04.2020	02.04.2020 21:20:55 UTC	52349257047603			YUUK-SPA8ZN	1
13136187012						Order	203-8618127-4509919	203-8618127-4509919		D6ln3jyr7	Amazon.co.uk	ItemFees	ShippingChargeback	-1.25	AFN	02.04.2020	02.04.2020 21:20:55 UTC	52349257047603			YUUK-SPA8ZN	1
13136187012						Order	026-3276792-6405153	026-3276792-6405153		D1TFLcFVL	Amazon.co.uk	ItemPrice	Principal	8.32	AFN	01.04.2020	01.04.2020 18:32:18 UTC	61475790550939			YUUK-SPA8ZN	1
13136187012						Order	026-3276792-6405153	026-3276792-6405153		D1TFLcFVL	Amazon.co.uk	ItemPrice	Tax	1.67	AFN	01.04.2020	01.04.2020 18:32:18 UTC	61475790550939			YUUK-SPA8ZN	1
13136187012						Order	026-3276792-6405153	026-3276792-6405153		D1TFLcFVL	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	01.04.2020	01.04.2020 18:32:18 UTC	61475790550939			YUUK-SPA8ZN	1
13136187012						Order	026-3276792-6405153	026-3276792-6405153		D1TFLcFVL	Amazon.co.uk	ItemFees	Commission	-1.20	AFN	01.04.2020	01.04.2020 18:32:18 UTC	61475790550939			YUUK-SPA8ZN	1
13136187012						Order	203-0455440-8485127	203-0455440-8485127		D3qc2L4Ds	Amazon.co.uk	ItemPrice	Principal	16.66	AFN	04.04.2020	04.04.2020 00:07:21 UTC	42274278530435			mb016-a2141-coeudc1	1
13136187012						Order	203-0455440-8485127	203-0455440-8485127		D3qc2L4Ds	Amazon.co.uk	ItemPrice	Tax	3.33	AFN	04.04.2020	04.04.2020 00:07:21 UTC	42274278530435			mb016-a2141-coeudc1	1
13136187012						Order	203-0455440-8485127	203-0455440-8485127		D3qc2L4Ds	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.27	AFN	04.04.2020	04.04.2020 00:07:21 UTC	42274278530435			mb016-a2141-coeudc1	1
13136187012						Order	203-0455440-8485127	203-0455440-8485127		D3qc2L4Ds	Amazon.co.uk	ItemFees	Commission	-3.00	AFN	04.04.2020	04.04.2020 00:07:21 UTC	42274278530435			mb016-a2141-coeudc1	1
13136187012						Order	203-7027092-5438729	203-7027092-5438729		DJQ8TB4bc	Amazon.co.uk	ItemPrice	Principal	29.16	AFN	01.04.2020	01.04.2020 00:52:41 UTC	54856240820923			SW-HH8M-K23D	1
13136187012						Order	203-7027092-5438729	203-7027092-5438729		DJQ8TB4bc	Amazon.co.uk	ItemPrice	Tax	5.83	AFN	01.04.2020	01.04.2020 00:52:41 UTC	54856240820923			SW-HH8M-K23D	1
13136187012						Order	203-7027092-5438729	203-7027092-5438729		DJQ8TB4bc	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.60	AFN	01.04.2020	01.04.2020 00:52:41 UTC	54856240820923			SW-HH8M-K23D	1
13136187012						Order	203-7027092-5438729	203-7027092-5438729		DJQ8TB4bc	Amazon.co.uk	ItemFees	Commission	-4.20	AFN	01.04.2020	01.04.2020 00:52:41 UTC	54856240820923			SW-HH8M-K23D	1
13136187012						Refund	203-9094612-8163520	203-9094612-8163520	amzn1:crow:TFq+gsUGR36tlRAqBmf1Pg		Amazon.co.uk	ItemPrice	Tax	-1.67	AFN	02.04.2020	02.04.2020 03:06:12 UTC	27020237970683		186531269526	YUUK-SPA8ZN	
13136187012						Refund	203-9094612-8163520	203-9094612-8163520	amzn1:crow:TFq+gsUGR36tlRAqBmf1Pg		Amazon.co.uk	ItemPrice	Principal	-8.32	AFN	02.04.2020	02.04.2020 03:06:12 UTC	27020237970683		186531269526	YUUK-SPA8ZN	
13136187012						Refund	203-9094612-8163520	203-9094612-8163520	amzn1:crow:TFq+gsUGR36tlRAqBmf1Pg		Amazon.co.uk	ItemFees	Commission	1.20	AFN	02.04.2020	02.04.2020 03:06:12 UTC	27020237970683		186531269526	YUUK-SPA8ZN	
13136187012						Refund	203-9094612-8163520	203-9094612-8163520	amzn1:crow:TFq+gsUGR36tlRAqBmf1Pg		Amazon.co.uk	ItemFees	RefundCommission	-0.24	AFN	02.04.2020	02.04.2020 03:06:12 UTC	27020237970683		186531269526	YUUK-SPA8ZN	
13136187012						other-transaction						other-transaction	Subscription Fee	-25.00		05.04.2020	05.04.2020 15:14:09 UTC					
13136187012						other-transaction	xk3ckpa897					other-transaction	DisposalComplete	-0.50		08.04.2020	08.04.2020 16:32:13 UTC					
13136187012						other-transaction						other-transaction	Storage Fee	-4.01		07.04.2020	07.04.2020 07:24:43 UTC					
13136187012						other-transaction	xk42jxU123					other-transaction	DisposalComplete	-0.25		11.04.2020	11.04.2020 08:09:43 UTC					
13136187012						other-transaction	202-3894036-8489117		amzn1:crow:Wj7KSTw6Qy2EUkPgANe6Og			FBA Inventory Reimbursement	REVERSAL_REIMBURSEMENT	11.52		05.04.2020	05.04.2020 05:32:37 UTC				mb016-a1706-coeudc1	1
13136187012						other-transaction						other-transaction	Current Reserve Amount	-197.69		12.04.2020	12.04.2020 12:50:26 UTC					
13136187012						other-transaction						other-transaction	Previous Reserve Amount Balance	304.38		29.03.2020	29.03.2020 12:47:00 UTC					
